id_poligono;id_distrito;nombre_distrito;provincia;id_seccion;nombre_seccion;localidad;score_promedio;q_geo;indice_geo;q_estimada;q_personaspriorizadas;indice_hogares;hogares_estimados;observado;shape_texto
9289;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;37.21052083333333;192;0.2154;891.3649;51;NULL;NULL;1;"POLYGON((-29.145460990407 -67.5010604190884,-29.1453462767414 -67.4995404630197,-29.1456576424051 -67.4976067183717,-29.1468703297267 -67.4965906830481,-29.1488040743748 -67.4949191410642,-29.1505575546912 -67.4920021364257,-29.151966894011 -67.4924446034214,-29.1523274226742 -67.493526189411,-29.152097995343 -67.4940178194063,-29.1530239512231 -67.4945051513156,-29.1526715636708 -67.4957549120562,-29.1527698896699 -67.4959024010548,-29.1526715636708 -67.4971806390424,-29.1515408146817 -67.4966070707146,-29.1508361450219 -67.4991799343565,-29.1498364973648 -67.5027975117384,-29.145460990407 -67.5010604190884))"
9290;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;37.977403474903475;1036;0.2154;4809.6565;318;NULL;NULL;1;"POLYGON((-29.1499102418641 -67.5027852209885,-29.1516391406808 -67.4967381720467,-29.1527207266704 -67.4972461897085,-29.152868215669 -67.4958860133883,-29.1594379559413 -67.4984261016971,-29.1582252686196 -67.501998612996,-29.1518767618452 -67.5048500669686,-29.1507951758556 -67.5081767632699,-29.1501232815287 -67.5078162346067,-29.1507624005226 -67.506505221286,-29.1501888321948 -67.5062266309553,-29.1504182595259 -67.505669450294,-29.1490089202061 -67.5051778202987,-29.1499102418641 -67.5027852209885))"
9291;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;38.19720279720276;1718;0.2154;7975.8589;543;NULL;NULL;1;"POLYGON((-29.1518110809651 -67.4911011207471,-29.1574266836625 -67.4874936291408,-29.1608920081118 -67.4861608120449,-29.1617450110532 -67.4902658887003,-29.1619760326832 -67.492842668419,-29.1618160946317 -67.4942821108826,-29.1611941133202 -67.4962013675007,-29.1608031536388 -67.4976230390697,-29.1605899029034 -67.4988136890087,-29.1527529383795 -67.4957570951354,-29.1530756172825 -67.4944592259294,-29.1522020406466 -67.4940155474634,-29.1523797495927 -67.4934646497305,-29.1520598734897 -67.492433937843,-29.1518110809651 -67.4911011207471))"
9292;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;37.95448499594483;1238;0.2154;5747.4466;384;NULL;NULL;1;"POLYGON((-29.1580580337791 -67.5025324056443,-29.1582933398913 -67.5019854779239,-29.1594762300772 -67.4984654256771,-29.160570085518 -67.498910599403,-29.1606654798878 -67.4988342839071,-29.1608689878768 -67.4975877974747,-29.1619374048189 -67.4942807926539,-29.1620391588134 -67.4929071137283,-29.1619628433175 -67.4919913277779,-29.1691428595535 -67.4945097391415,-29.1666180885653 -67.4982746369375,-29.1649709457795 -67.4976227754103,-29.1628659100186 -67.5045929240326,-29.1580580337791 -67.5025324056443))"
9293;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;39.33957379636935;1269;0.2154;5891.3649;477;NULL;NULL;1;"POLYGON((-29.1620032273329 -67.4919210096607,-29.1618364702843 -67.4903114416263,-29.1615029561871 -67.4887598760435,-29.1609664335089 -67.4861207644916,-29.1665709204036 -67.4851782246516,-29.1720666527013 -67.48417768236,-29.1716316343136 -67.4855987424264,-29.1709211042804 -67.4875998270097,-29.1705295877315 -67.4896299128189,-29.1709791067321 -67.4900794318195,-29.1710516097967 -67.4915439937247,-29.171559131249 -67.4920950170158,-29.1713126208293 -67.4921240182416,-29.1701670724084 -67.492994055017,-29.1691955313426 -67.4944731175351,-29.1620032273329 -67.4919210096607))"
9294;12;LaRioja;"LA RIOJA";6;Chilecito;NULL;37.6181875;320;0.2154;1485.6082;90;NULL;NULL;1;"POLYGON((-29.1723124006663 -67.4842479091103,-29.1778176704993 -67.4831496009141,-29.1858078626261 -67.4846872323887,-29.1854509124624 -67.4852363864867,-29.1866041360683 -67.489684534681,-29.1865766783634 -67.4909475891066,-29.183432771152 -67.4929245438596,-29.1819225973823 -67.4934736979576,-29.1792042845969 -67.4937757327116,-29.1803025927931 -67.4921557281223,-29.1801927619735 -67.4921831858272,-29.1745913901733 -67.4927872553351,-29.1743442708291 -67.4930069169743,-29.1722025698467 -67.4924852205811,-29.1711591770604 -67.4914967432046,-29.1711591770604 -67.4901238579595,-29.1706649383721 -67.489684534681,-29.1723124006663 -67.4842479091103))"
9391;2;Cordon5;"BUENOS AIRES";108;"San Pedro";"SAN PEDRO";42.63294243070368;470;0.6933;677.9172;282;2.01909;335.75348706155233;0;"POLYGON((-33.6916000357805 -59.6690350042252,-33.6930369613846 -59.6666801584442,-33.6925229295169 -59.6664231425104,-33.694193533087 -59.6633389513041,-33.6965640461198 -59.665358362213,-33.6978625629048 -59.663175680851,-33.7010338888658 -59.6657748603758,-33.6954861118141 -59.6724703053461,-33.6916000357805 -59.6690350042252))"
9392;2;Cordon5;"BUENOS AIRES";108;"San Pedro";"SAN PEDRO";41.654134762633994;655;0.6933;944.7570;333;2.01909;467.9117745218874;0;"POLYGON((-33.6978704683201 -59.6630880184916,-33.7026711154555 -59.6553512950277,-33.6960773947485 -59.6503367631415,-33.6933757671044 -59.654845954605,-33.6897800756356 -59.6519305290898,-33.6921799712286 -59.6474355946368,-33.6895919752596 -59.6447312842422,-33.695087831868 -59.634379300366,-33.7083509901506 -59.6450802327642,-33.7107683440306 -59.6470206937019,-33.7091732193615 -59.6498820513558,-33.7066900871446 -59.6480402579234,-33.7047002924542 -59.6512305072616,-33.7071340909185 -59.6532531911204,-33.7055718554178 -59.6559665475164,-33.7072163138396 -59.6572327805011,-33.706192638472 -59.6584496797333,-33.7055348789415 -59.6593040110775,-33.7058599784796 -59.6600298146974,-33.7011214637008 -59.6658173425205,-33.6978704683201 -59.6630880184916))"
9393;2;Cordon5;"BUENOS AIRES";108;"San Pedro";"SAN PEDRO";42.96574045801531;665;0.6933;959.1807;396;2.01909;475.05546573567847;0;"POLYGON((-33.6873657812882 -59.6486356976519,-33.6873385055593 -59.6486766112452,-33.6861751957233 -59.6507141081913,-33.6844704626694 -59.6538371791461,-33.6815628699726 -59.6515351076301,-33.6815628699726 -59.6515351076301,-33.6822065771738 -59.6500676734172,-33.6808537010222 -59.6498058264202,-33.6845836569441 -59.6450080257132,-33.6845836569441 -59.6450080257132,-33.6848891451074 -59.6464863702176,-33.6873657812882 -59.6486356976519))"
9394;2;Cordon5;"BUENOS AIRES";108;"San Pedro";"SAN PEDRO";41.01383673469385;490;0.6933;706.7647;212;2.01909;350.04086948962976;0;"POLYGON((-33.6827394440547 -59.6873510368919,-33.6810751176364 -59.6894903181466,-33.6720769946263 -59.6818134251178,-33.6720769946263 -59.6818134251178,-33.6733717647281 -59.6794038120945,-33.6770302840622 -59.6826178054535,-33.6771908073309 -59.6826601412607,-33.6812162369935 -59.686158137326,-33.6812691567525 -59.6863133686188,-33.6827394440547 -59.6873510368919))"
9395;2;Cordon5;"BUENOS AIRES";108;"San Pedro";"SAN PEDRO";40.746972972972976;932;0.6933;1344.2954;493;2.01909;665.7920211517747;0;"POLYGON((-33.6687462001755 -59.6789277772142,-33.6679726418171 -59.6804162910249,-33.6656959189216 -59.6842401306371,-33.6649106399821 -59.6842401306371,-33.6652505368365 -59.6830270504843,-33.6657955438617 -59.6808939047083,-33.6661002789726 -59.6789834499749,-33.6660885583914 -59.6771433187285,-33.6662936685621 -59.6758774959604,-33.6673368002877 -59.672871166886,-33.6690436099231 -59.6687953347783,-33.6696369643456 -59.6677522030527,-33.6697307289951 -59.6679221514799,-33.6692619057477 -59.6688949597184,-33.6700408605848 -59.6694606250352,-33.6700756431479 -59.6694606250352,-33.6708550887661 -59.6680961999469,-33.6718353246349 -59.6688614163348,-33.6687689254938 -59.6743728715583,-33.6670811806713 -59.6774621955705,-33.6687462001755 -59.6789277772142))"
9396;24;TierraDelFuego;"TIERRA DEL FUEGO";5;Tolhuin;TOLHUIN;23.684517241379293;291;0.5997;485.2426;4;NULL;NULL;1;"POLYGON((-54.4914609958445 -67.2077024005004,-54.4913883557342 -67.2077024005004,-54.4913701957066 -67.2068670392319,-54.492423477306 -67.2030352734135,-54.4941214398843 -67.2026357528069,-54.4968817640757 -67.2053960769983,-54.5012220106662 -67.2017822315108,-54.5014399309971 -67.2009287102148,-54.5030380134237 -67.2022543922278,-54.5027656130101 -67.2029444732757,-54.5027656130101 -67.2035074341305,-54.5033830539477 -67.2039251147647,-54.5037462544992 -67.2031805536341,-54.5061978582219 -67.2051599966398,-54.5045816157677 -67.2086648819619,-54.5001414890255 -67.217254575005,-54.4982528461577 -67.2173272151153,-54.4918060363684 -67.2104082446091,-54.4920239566993 -67.2086104018792,-54.4914609958445 -67.2077024005004))"
9397;24;TierraDelFuego;"TIERRA DEL FUEGO";5;Tolhuin;TOLHUIN;23.936635514018697;107;0.5997;178.4225;1;NULL;NULL;1;"POLYGON((-54.5040731349956 -67.2100632040852,-54.5062069382357 -67.2051599966398,-54.5062432582908 -67.2050510364744,-54.5070241394765 -67.2027447129723,-54.5080229409932 -67.2035982342684,-54.5084043015723 -67.2023270323381,-54.5092033427856 -67.2032168736893,-54.5088583022617 -67.2045243956747,-54.5108014252122 -67.2065583187632,-54.5111464657362 -67.209899763837,-54.511582306398 -67.2096636834785,-54.5129624684937 -67.2078840007761,-54.512308707501 -67.2061224781013,-54.5116549465083 -67.205795597605,-54.511582306398 -67.2034711140753,-54.510983025488 -67.2022362322002,-54.5107651051571 -67.2007107898839,-54.5119999870322 -67.2002567891945,-54.5133801491279 -67.2018911916763,-54.5148692713891 -67.2052507967777,-54.5156501525748 -67.2044517555644,-54.5167942343121 -67.2072120797559,-54.5134891092934 -67.2099724039473,-54.5089037023306 -67.2131322487454,-54.5078685807588 -67.2123695275873,-54.5072511398212 -67.2129869685248,-54.5035283341683 -67.2154204122199,-54.5040731349956 -67.2100632040852))"
9398;24;TierraDelFuego;"TIERRA DEL FUEGO";5;Tolhuin;TOLHUIN;24.402500000000025;1258;0.5997;2097.7155;13;NULL;NULL;0;"POLYGON((-54.5061648945153 -67.2050661909424,-54.5037307376733 -67.2031408691465,-54.5034006825083 -67.2038697409693,-54.5028368382681 -67.2034984289086,-54.502809333671 -67.2029483369669,-54.503111884239 -67.2022332174428,-54.5014616084139 -67.2008717398871,-54.5019979480571 -67.1994002439431,-54.5064811973817 -67.1932976614651,-54.5070656700698 -67.1943015792587,-54.5077670372954 -67.1947141482149,-54.5089359826715 -67.1948104143047,-54.5103662217199 -67.1954705246348,-54.5126628555764 -67.1963369194429,-54.5129241492487 -67.1968595067875,-54.5129103969501 -67.1973683418335,-54.5126078463822 -67.198165975149,-54.5120577544405 -67.1989361038673,-54.5120577544405 -67.1989498561659,-54.5121402682318 -67.1995687096003,-54.5114251487076 -67.1997887463769,-54.5106962768849 -67.2003525906172,-54.5091697717467 -67.201947857248,-54.5088809734773 -67.2027179859664,-54.5084133953269 -67.2022641601145,-54.5080145786692 -67.2035156192818,-54.5069969085771 -67.2026904813693,-54.5061648945153 -67.2050661909424))"
9399;24;TierraDelFuego;"TIERRA DEL FUEGO";5;Tolhuin;TOLHUIN;33.6;3;0.5997;5.0025;1;NULL;NULL;1;"POLYGON((-54.5063960834955 -67.1932648045535,-54.5019795010809 -67.1992437154413,-54.5014987846276 -67.1980719690864,-54.500717620391 -67.1980118795297,-54.4989449784695 -67.1971405809581,-54.4988247993562 -67.1941961926817,-54.4972324261047 -67.1908311775087,-54.4966014857597 -67.191582296967,-54.4966916200947 -67.1905607745037,-54.4960005901931 -67.1902302819421,-54.4961508140848 -67.1893589833705,-54.4989149336912 -67.1861141473108,-54.5025203070908 -67.1885477743556,-54.5051642475839 -67.1913419387403,-54.5063960834955 -67.1932648045535))"
9400;24;TierraDelFuego;"TIERRA DEL FUEGO";5;Tolhuin;TOLHUIN;24.798141432456926;1111;0.5997;1852.5930;27;NULL;NULL;0;"POLYGON((-54.5065703302517 -67.1932510564524,-54.5089196199771 -67.1897938630497,-54.5095885584737 -67.1899002850832,-54.5122491093125 -67.190478004694,-54.513708611487 -67.1911469431906,-54.5175017968258 -67.1928801020227,-54.5205936646381 -67.1942863774498,-54.5225926991145 -67.1970162417346,-54.5222487792046 -67.1970484842262,-54.5217328993397 -67.1990905086912,-54.52291512403 -67.2011110381619,-54.5221627992271 -67.20356146752,-54.5217543943341 -67.2032390426044,-54.5195189149197 -67.2049371471596,-54.5168965256067 -67.2072371115571,-54.515692805922 -67.204378277306,-54.5151124410741 -67.2022072828747,-54.5149834711078 -67.2004446933365,-54.5138657314007 -67.2011110381619,-54.5130919116034 -67.1994989135842,-54.5121676268455 -67.1994774185899,-54.5121676268455 -67.1988970537419,-54.5129414466428 -67.1976718390629,-54.5130489216146 -67.196747554305,-54.5127694866878 -67.1962961594233,-54.5116947369694 -67.1959092495246,-54.5090078626733 -67.19470552984,-54.5078148904858 -67.1946249236111,-54.5071700406547 -67.1942595087068,-54.5065703302517 -67.1932510564524))"
9401;24;TierraDelFuego;"TIERRA DEL FUEGO";5;Tolhuin;TOLHUIN;25.30980392156862;51;0.5997;85.0425;1;NULL;NULL;1;"POLYGON((-54.516867917415 -67.2074218638465,-54.5195802039859 -67.205008058573,-54.5217344603053 -67.2033988550573,-54.5222535582136 -67.2037881784885,-54.5231619795531 -67.2011148242608,-54.5218642347823 -67.1990384326276,-54.5224092875861 -67.1973513644257,-54.5226428816448 -67.1972215899486,-54.5253162358725 -67.2006995459342,-54.5279117254139 -67.2026980728811,-54.5330118623629 -67.2052870736987,-54.5322851252913 -67.2082978415668,-54.5268216198065 -67.2116979328661,-54.5255238750358 -67.2151953550232,-54.5252902809771 -67.2302232394682,-54.5229802952852 -67.229522457292,-54.5209687908905 -67.2237410043384,-54.5183213915583 -67.2231699966393,-54.5191259933161 -67.2192572961555,-54.5178282485454 -67.2158831597517,-54.5173610604279 -67.2131319408377,-54.5175167898004 -67.21045858661,-54.516867917415 -67.2074218638465))"
9402;24;TierraDelFuego;"TIERRA DEL FUEGO";5;Tolhuin;TOLHUIN;28.229999999999997;2;0.5997;3.3350;0;NULL;NULL;1;"POLYGON((-54.5331345184294 -67.2050398542005,-54.532980237554 -67.2051684215966,-54.5311288670496 -67.2042170228652,-54.5273361288634 -67.2019542366931,-54.5247904944198 -67.199691450521,-54.5207149079621 -67.1942466212944,-54.5121008924206 -67.1903895994101,-54.5096066849354 -67.1897981893879,-54.5140808303212 -67.1822127130155,-54.5133094259443 -67.1875868301743,-54.5139008359666 -67.1877153975704,-54.5139779764043 -67.1867639988389,-54.5146722403434 -67.1869439931935,-54.5147493807811 -67.1877925380081,-54.5156493525541 -67.1881525267173,-54.5165493243271 -67.1879468188834,-54.5165493243271 -67.1866868584013,-54.5170378804324 -67.1870211336312,-54.5170893073909 -67.185761173149,-54.5163950434517 -67.1853754709606,-54.5168835995571 -67.1812870277633,-54.5197377957514 -67.1821098590986,-54.5196092283553 -67.1839355161238,-54.5186064026654 -67.1839548012332,-54.517886425247 -67.1873489804914,-54.5189921048538 -67.1907688732288,-54.519352093563 -67.1884546600982,-54.5206634810036 -67.1892517779543,-54.5214605988597 -67.1864490087184,-54.5225148515081 -67.1868089974276,-54.5237748119903 -67.1846233516932,-54.5263204464339 -67.1880432444306,-54.524083373741 -67.1931859402762,-54.5250090589932 -67.1949858838222,-54.5257547498909 -67.1953972994899,-54.5259090307662 -67.196091563429,-54.5251376263894 -67.1969143947643,-54.5238776659072 -67.1974543778281,-54.5284032382514 -67.2020056636515,-54.5299717604843 -67.1950373107807,-54.5330316645125 -67.2004114279394,-54.533880209327 -67.2030856297791,-54.5331345184294 -67.2050398542005))"
9403;24;TierraDelFuego;"TIERRA DEL FUEGO";2;"Rio Grande";"RIO GRANDE";21.585283564814826;1729;0.8136;2125.1229;13;2.40842;882.3707944385659;0;"POLYGON((-53.7865423554006 -67.7765874932878,-53.7867168160919 -67.7634157110956,-53.7906421816458 -67.7690158992859,-53.7940965033333 -67.7742322739554,-53.7893686185995 -67.7741973818171,-53.7893337264612 -67.7761338954904,-53.7879729330692 -67.7766572775643,-53.7865423554006 -67.7765874932878))"
9404;24;TierraDelFuego;"TIERRA DEL FUEGO";2;"Rio Grande";"RIO GRANDE";21.363939393939397;33;0.8136;40.5605;0;2.40842;16.84108514527854;1;"POLYGON((-53.7867320138322 -67.7634075488379,-53.7869771753043 -67.7563290015615,-53.7894970528899 -67.7604383403933,-53.7897518097447 -67.7602057363085,-53.7914464966484 -67.7567609805761,-53.7909037537838 -67.7551992102923,-53.7925078250808 -67.7520300522792,-53.793727117385 -67.7537241132683,-53.7946931647749 -67.7552222761226,-53.7925708767234 -67.7597546200969,-53.7931779872387 -67.7601332787018,-53.7917068606324 -67.7630606843384,-53.7908826813173 -67.7646151815559,-53.7895309415825 -67.7673674301446,-53.7867320138322 -67.7634075488379))"
9405;24;TierraDelFuego;"TIERRA DEL FUEGO";2;"Rio Grande";"RIO GRANDE";20.798809523809524;42;0.8136;51.6224;0;2.40842;21.434108366906873;1;"POLYGON((-53.7895888790713 -67.7674112323694,-53.7930744704984 -67.7605100107592,-53.793390865537 -67.7608000019317,-53.796865004504 -67.7657585411651,-53.7961755230818 -67.7673022541428,-53.7955303719809 -67.7685053737636,-53.7946847009431 -67.7701356880322,-53.7956565554988 -67.7719537829425,-53.7943793884741 -67.7742635530934,-53.7926097555103 -67.7719054944308,-53.7922043565077 -67.7712450863781,-53.7918207531504 -67.7706958361165,-53.7906612248202 -67.7689630823149,-53.7895888790713 -67.7674112323694))"
9406;24;TierraDelFuego;"TIERRA DEL FUEGO";2;"Rio Grande";"RIO GRANDE";21.25664956387898;1950;0.8136;2396.7552;9;2.40842;995.155031321388;0;"POLYGON((-53.8045157536225 -67.7508535757151,-53.8032739087853 -67.753484857094,-53.8027720041296 -67.7544310707893,-53.8021137685154 -67.7557804537983,-53.8007849553693 -67.7583681425564,-53.8001843153714 -67.759462459265,-53.7985963219523 -67.757183318451,-53.7978722627767 -67.7561054576328,-53.7970823800398 -67.7549946850339,-53.7995260797573 -67.7502985853242,-53.8001966572892 -67.7490088549178,-53.8012745181073 -67.7505577655973,-53.802607445226 -67.7480729261539,-53.8027884600199 -67.7479988746473,-53.8045157536225 -67.7508535757151))"
9407;24;TierraDelFuego;"TIERRA DEL FUEGO";2;"Rio Grande";"RIO GRANDE";21.52193284193285;1221;0.8136;1500.7375;13;2.40842;623.1201503811188;0;"POLYGON((-53.8001140963772 -67.7489795656859,-53.7970559320693 -67.7550100117858,-53.7990309209706 -67.7578466140381,-53.8002090702904 -67.7595771736199,-53.7993261553715 -67.7616282917349,-53.8001598963924 -67.7631134970977,-53.7991535341074 -67.7650859401369,-53.7958739456306 -67.7717363928106,-53.7949228638038 -67.7702418356542,-53.7972054601882 -67.7654864265199,-53.7970801989128 -67.76533801641,-53.7929077542783 -67.7595119392324,-53.7951233139856 -67.7555257136535,-53.7926438095342 -67.7517676646293,-53.7935529722332 -67.7498584229615,-53.79205285378 -67.7473430728278,-53.7929014056323 -67.7456308164114,-53.7943712186622 -67.747767348754,-53.795416755766 -67.7458126489512,-53.7960531696553 -67.7466915062269,-53.796932026931 -67.748070402987,-53.7979321058998 -67.7493735361888,-53.7990079484268 -67.7473885309627,-53.8001140963772 -67.7489795656859))"
